timestamp,ambiente_temperature,energy,cost,active_power,voltage,current,internal_temperature
1546848000000,25.0000,0.0491,4.5872,49.0587,222.1164,0.2209,7.8116
1546851600000,25.2000,0.0545,4.6217,54.5408,222.1124,0.2456,8.3661
1546855200000,25.3000,0.0549,4.6565,54.9034,218.8066,0.2509,8.0972
1546858800000,27.0000,0.0512,4.6889,51.2397,218.2716,0.2348,7.8098
1546862400000,28.0000,0.0531,4.7224,53.0712,217.7777,0.2437,7.7771
1546866000000,30.5000,0.0434,4.7499,43.4405,221.9284,0.1957,7.8767
1546869600000,31.0000,0.0507,4.7820,50.7323,220.6511,0.2299,7.8275
1546873200000,31.4000,0.0536,4.8159,53.5729,219.3543,0.2442,7.9928
1546876800000,34.9000,0.0536,4.8498,53.6325,217.9459,0.2461,7.5418
1546880400000,33.5000,0.0610,4.8883,60.9546,222.0614,0.2745,8.1806
1546884000000,32.2000,0.0447,4.9166,44.7179,220.8617,0.2025,8.2125
1546887600000,30.6000,0.0501,4.9483,50.0970,220.6700,0.2270,8.0156
1546891200000,30.0000,0.0542,4.9826,54.1920,218.5548,0.2480,8.1860
1546894800000,26.2000,0.0538,5.0166,53.7635,218.1970,0.2464,8.2222
1546898400000,25.7000,0.0536,5.0505,53.6174,218.9807,0.2448,8.0084
1546902000000,25.7000,0.0534,5.0843,53.3880,221.1450,0.2414,7.9094
1546905600000,25.7000,0.0511,5.1166,51.0516,218.6317,0.2335,8.2239
1546909200000,25.6000,0.0394,5.1415,39.4019,221.7644,0.1777,7.5661
1546912800000,27.4000,0.0492,5.1726,49.1597,219.3092,0.2242,7.9228
1546916400000,27.8000,0.0507,5.2047,50.7133,218.2495,0.2324,7.5548
1546920000000,26.7000,0.0422,5.2313,42.1524,221.9775,0.1899,8.0332
1546923600000,25.9000,0.0378,5.2552,37.8206,219.4061,0.1724,7.8625
1546927200000,25.8000,0.0526,5.2885,52.5739,220.3749,0.2386,8.2473
1546930800000,26.2000,0.0519,5.3213,51.9093,217.7814,0.2384,7.9023
1546934400000,25.5000,0.0450,5.3498,44.9908,219.1701,0.2053,7.6206
1546938000000,25.6000,0.0430,5.3770,43.0430,220.9477,0.1948,8.4511
1546941600000,25.9000,0.0458,5.4060,45.7663,217.8926,0.2100,7.8223
1546945200000,27.7000,0.0513,5.4384,51.3465,218.1567,0.2354,7.9199
1546948800000,29.8000,0.0610,5.4770,61.0055,218.0127,0.2798,7.8305
1546952400000,29.0000,0.0472,5.5069,47.1861,220.8784,0.2136,8.3432
1546956000000,29.2000,0.0459,5.5359,45.8783,222.0397,0.2066,8.4788
1546959600000,28.8000,0.0627,5.5755,62.6646,219.9087,0.2850,7.7388
1546963200000,28.9000,0.0642,5.6161,64.1619,218.4240,0.2937,8.2694
1546966800000,29.3000,0.0456,5.6450,45.6484,218.8283,0.2086,8.2292
1546970400000,28.9000,0.0562,5.6805,56.1612,221.7868,0.2532,8.2180
1546974000000,28.4000,0.0468,5.7101,46.8013,220.5825,0.2122,8.4206
1546977600000,27.5000,0.0591,5.7475,59.0827,220.7826,0.2676,7.5558
1546981200000,26.6000,0.0550,5.7823,55.0447,219.6217,0.2506,8.0108
1546984800000,26.4000,0.0446,5.8105,44.5867,218.0027,0.2045,7.6838
1546988400000,26.4000,0.0399,5.8357,39.8850,220.9393,0.1805,8.3718
1546992000000,25.7000,0.0530,5.8692,52.9533,218.4326,0.2424,7.9495
1546995600000,25.4000,0.0471,5.8990,47.1197,220.0883,0.2141,7.9027
1546999200000,24.9000,0.0537,5.9329,53.6682,218.6140,0.2455,8.2138
1547002800000,24.7000,0.0380,5.9570,37.9918,221.3762,0.1716,8.0327
1547006400000,24.0000,0.0435,5.9845,43.5035,221.3513,0.1965,8.2833
1547010000000,23.9000,0.0374,6.0082,37.4238,222.4005,0.1683,8.0287
1547013600000,23.6000,0.0489,6.0391,48.8865,219.1548,0.2231,8.2307
1547017200000,23.5000,0.0476,6.0692,47.5941,219.9714,0.2164,7.8913
1547020800000,23.7000,0.0380,6.0932,38.0004,221.3592,0.1717,7.6397
1547024400000,23.0000,0.0506,6.1252,50.6202,221.2679,0.2288,8.1110
1547028000000,24.9000,0.0556,6.1604,55.5836,218.6482,0.2542,8.0121
1547031600000,26.2000,0.0395,6.1854,39.4891,219.5409,0.1799,8.3849
1547035200000,28.7000,0.0542,6.2196,54.1995,219.4214,0.2470,8.3679
1547038800000,29.0000,0.0471,6.2494,47.1295,222.3309,0.2120,7.6114
1547042400000,28.9000,0.0466,6.2789,46.5747,218.8928,0.2128,7.9344
1547046000000,30.6000,0.0566,6.3147,56.5874,221.6168,0.2553,8.3662
1547049600000,30.6000,0.0594,6.3523,59.4064,218.6980,0.2716,8.3479
1547053200000,31.2000,0.0483,6.3828,48.2805,221.9598,0.2175,8.1586
1547056800000,32.1000,0.0540,6.4170,54.0413,218.4396,0.2474,7.6797
1547060400000,31.2000,0.0578,6.4535,57.7946,220.4622,0.2622,7.5513
1547064000000,30.7000,0.0621,6.4928,62.0965,218.5346,0.2841,7.7877
1547067600000,29.7000,0.0545,6.5273,54.5373,220.1285,0.2478,7.6946
1547071200000,28.8000,0.0389,6.5519,38.8687,219.7571,0.1769,7.5758
1547074800000,28.2000,0.0423,6.5787,42.3262,220.1415,0.1923,8.4886
1547078400000,28.2000,0.0394,6.6036,39.4324,220.4428,0.1789,8.3657
1547082000000,28.2000,0.0516,6.6363,51.6220,218.4700,0.2363,8.4247
1547085600000,27.9000,0.0498,6.6677,49.7596,218.6758,0.2275,8.1723
1547089200000,27.7000,0.0575,6.7041,57.5498,219.3801,0.2623,7.7558
1547092800000,27.5000,0.0468,6.7337,46.7827,220.6959,0.2120,8.4280
1547096400000,27.4000,0.0527,6.7670,52.6773,219.1270,0.2404,8.2777
1547100000000,27.4000,0.0508,6.7992,50.7984,217.7921,0.2332,7.6221
1547103600000,27.2000,0.0542,6.8334,54.1889,219.3735,0.2470,8.2925
1547107200000,27.1000,0.0599,6.8713,59.8902,222.2411,0.2695,7.8672
1547110800000,27.1000,0.0459,6.9004,45.9351,220.8112,0.2080,7.8585
1547114400000,27.3000,0.0493,6.9316,49.3014,221.2977,0.2228,7.7041
1547118000000,28.0000,0.0524,6.9647,52.4258,220.2204,0.2381,8.0118
1547121600000,29.3000,0.0527,6.9980,52.7011,221.1052,0.2384,7.8432
1547125200000,30.4000,0.0617,7.0371,61.6905,222.2624,0.2776,8.3630
1547128800000,31.2000,0.0682,7.0802,68.1682,220.3502,0.3094,7.9671
1547132400000,31.9000,0.0701,7.1245,70.1128,217.9763,0.3217,7.9675
1547136000000,31.3000,0.0560,7.1600,56.0241,218.0483,0.2569,8.4762
1547139600000,31.4000,0.0674,7.2026,67.4333,220.9113,0.3053,8.3006
1547143200000,31.4000,0.0471,7.2324,47.0610,222.1433,0.2118,7.9893
1547146800000,29.9000,0.0524,7.2655,52.4344,218.8599,0.2396,8.4910
1547150400000,28.7000,0.0576,7.3019,57.5604,221.6248,0.2597,7.8483
1547154000000,27.2000,0.0512,7.3343,51.2002,220.6614,0.2320,7.6834
1547157600000,27.9000,0.0547,7.3690,54.7448,219.0657,0.2499,8.1974
1547161200000,28.0000,0.0609,7.4075,60.9444,218.7130,0.2787,7.9712
1547164800000,27.9000,0.0582,7.4443,58.1677,221.2290,0.2629,8.2849
1547168400000,26.8000,0.0485,7.4750,48.5054,220.0508,0.2204,8.2032
1547172000000,25.8000,0.0354,7.4974,35.4052,217.7165,0.1626,8.1011
1547175600000,25.3000,0.0564,7.5331,56.4492,218.9530,0.2578,8.0485
1547179200000,24.4000,0.0523,7.5662,52.3450,221.4961,0.2363,7.6004
1547182800000,24.3000,0.0454,7.5949,45.4320,219.7073,0.2068,8.4370
1547186400000,24.2000,0.0451,7.6234,45.0804,221.1190,0.2039,7.9131
1547190000000,24.3000,0.0400,7.6487,40.0288,217.7162,0.1839,8.5863
1547193600000,23.8000,0.0387,7.6732,38.6691,222.2127,0.1740,7.6872
1547197200000,23.7000,0.0434,7.7006,43.3843,221.6956,0.1957,8.5964
1547200800000,25.2000,0.0514,7.7332,51.4059,220.2865,0.2334,8.3877
1547204400000,28.8000,0.0533,7.7668,53.2652,221.3057,0.2407,7.8968
1547208000000,27.9000,0.0532,7.8005,53.1993,220.2208,0.2416,7.7436
1547211600000,28.9000,0.0405,7.8261,40.5404,218.4630,0.1856,8.4871
1547215200000,29.3000,0.0510,7.8584,50.9679,217.8042,0.2340,7.9315
1547218800000,30.6000,0.0631,7.8983,63.1311,219.3146,0.2879,7.8061
1547222400000,31.2000,0.0504,7.9302,50.4426,219.4212,0.2299,8.1238
1547226000000,31.4000,0.0554,7.9653,55.4492,222.2514,0.2495,7.8886
1547229600000,29.5000,0.0607,8.0037,60.7273,220.5672,0.2753,8.3995
1547233200000,29.0000,0.0489,8.0346,48.9231,222.3924,0.2200,7.9286
1547236800000,28.7000,0.0492,8.0658,49.2148,217.6219,0.2261,8.1543
1547240400000,27.2000,0.0571,8.1019,57.1087,219.4650,0.2602,8.3491
1547244000000,26.6000,0.0409,8.1277,40.8584,218.8498,0.1867,8.0410
1547247600000,26.8000,0.0501,8.1594,50.1069,220.5481,0.2272,8.2065
1547251200000,26.7000,0.0530,8.1929,53.0011,220.3631,0.2405,8.4361
1547254800000,26.4000,0.0536,8.2269,53.6396,221.4561,0.2422,8.2321
1547258400000,26.2000,0.0401,8.2522,40.1247,219.8000,0.1826,8.0337
1547262000000,26.3000,0.0527,8.2856,52.7426,218.3300,0.2416,8.2156
1547265600000,26.1000,0.0574,8.3219,57.4120,217.5759,0.2639,8.0072
1547269200000,25.9000,0.0361,8.3447,36.0816,218.5717,0.1651,7.7139
1547272800000,25.5000,0.0532,8.3784,53.1986,219.4150,0.2425,7.8074
1547276400000,24.8000,0.0443,8.4064,44.2634,219.2345,0.2019,8.0053
1547280000000,24.6000,0.0389,8.4310,38.9128,218.5775,0.1780,8.5591
1547283600000,24.3000,0.0495,8.4623,49.5091,219.7164,0.2253,8.0914
1547287200000,24.6000,0.0360,8.4851,36.0470,219.3050,0.1644,8.1187
1547290800000,25.9000,0.0422,8.5118,42.2358,220.7940,0.1913,7.8559
1547294400000,26.8000,0.0388,8.5363,38.7894,219.6459,0.1766,7.8745
1547298000000,27.0000,0.0598,8.5742,59.7953,219.1875,0.2728,7.7974
1547301600000,28.4000,0.0396,8.5992,39.6008,221.5421,0.1788,8.3914
1547305200000,28.7000,0.0620,8.6384,62.0179,221.8019,0.2796,8.2778
1547308800000,29.2000,0.0435,8.6659,43.4999,220.1049,0.1976,8.5306
1547312400000,29.8000,0.0572,8.7021,57.1562,219.6956,0.2602,7.8827
1547316000000,29.8000,0.0531,8.7357,53.0678,217.9656,0.2435,7.8561
1547319600000,29.6000,0.0535,8.7695,53.5140,220.4698,0.2427,7.8283
1547323200000,28.3000,0.0522,8.8025,52.1699,220.9089,0.2362,7.9599
1547326800000,27.7000,0.0576,8.8389,57.6140,221.5096,0.2601,8.3240
1547330400000,27.4000,0.0562,8.8745,56.2138,218.9387,0.2568,8.5475
1547334000000,27.3000,0.0451,8.9030,45.0585,220.8600,0.2040,7.7146
1547337600000,27.2000,0.0526,8.9363,52.5825,221.3716,0.2375,7.9740
1547341200000,27.1000,0.0415,8.9625,41.4890,221.1981,0.1876,8.1762
1547344800000,26.6000,0.0364,8.9855,36.4073,221.5711,0.1643,8.0869
1547348400000,25.9000,0.0378,9.0094,37.7798,219.1544,0.1724,7.7123
1547352000000,24.5000,0.0454,9.0382,45.4312,219.0301,0.2074,7.8547
1547355600000,24.0000,0.0520,9.0711,52.0396,217.7972,0.2389,8.3831
1547359200000,23.2000,0.0512,9.1034,51.1740,219.1106,0.2336,8.3877
1547362800000,22.6000,0.0468,9.1330,46.8165,219.1696,0.2136,8.2370
1547366400000,22.6000,0.0433,9.1605,43.3307,219.5363,0.1974,8.5050
1547370000000,22.5000,0.0329,9.1813,32.9257,218.4831,0.1507,7.7464
1547373600000,22.9000,0.0500,9.2129,50.0152,220.2830,0.2270,8.5024
1547377200000,23.8000,0.0405,9.2385,40.4517,217.9018,0.1856,8.3114
1547380800000,26.4000,0.0431,9.2657,43.0590,217.9983,0.1975,7.6724
1547384400000,28.5000,0.0398,9.2909,39.8004,222.0143,0.1793,7.8086
1547388000000,30.0000,0.0650,9.3320,65.0146,220.0594,0.2954,7.9403
1547391600000,30.8000,0.0643,9.3727,64.3073,218.8567,0.2938,8.5632
1547395200000,31.0000,0.0502,9.4045,50.2033,220.3786,0.2278,7.7932
1547398800000,31.0000,0.0482,9.4349,48.1911,218.4327,0.2206,8.5417
1547402400000,29.9000,0.0602,9.4730,60.2049,219.1652,0.2747,7.6318
1547406000000,29.1000,0.0556,9.5082,55.5805,221.7032,0.2507,7.6837
1547409600000,28.5000,0.0385,9.5325,38.4742,218.8341,0.1758,8.2347
1547413200000,28.2000,0.0433,9.5599,43.2993,218.0295,0.1986,7.9972
1547416800000,28.1000,0.0446,9.5881,44.5909,222.3544,0.2005,8.2284
1547420400000,26.9000,0.0554,9.6231,55.4261,217.9628,0.2543,8.3551
1547424000000,25.0000,0.0345,9.6450,34.5324,220.2279,0.1568,7.8690
1547427600000,25.4000,0.0509,9.6772,50.9129,222.0510,0.2293,8.5949
1547431200000,24.9000,0.0517,9.7099,51.6719,222.4439,0.2323,8.5264
1547434800000,24.6000,0.0462,9.7391,46.2133,220.2779,0.2098,8.0969
1547438400000,24.6000,0.0521,9.7721,52.0948,219.7980,0.2370,8.3636
1547442000000,24.5000,0.0363,9.7950,36.2844,219.9826,0.1649,8.2337
1547445600000,24.3000,0.0347,9.8170,34.7038,222.3540,0.1561,8.3796
1547449200000,24.3000,0.0441,9.8448,44.0602,222.3289,0.1982,8.5340
1547452800000,24.9000,0.0410,9.8707,40.9930,218.5466,0.1876,8.3895
1547456400000,24.9000,0.0349,9.8928,34.9418,221.1955,0.1580,7.9819
1547460000000,24.2000,0.0365,9.9159,36.5134,218.9194,0.1668,8.5456
1547463600000,26.9000,0.0448,9.9443,44.8303,218.5895,0.2051,8.4484
1547467200000,28.2000,0.0539,9.9784,53.9135,222.1758,0.2427,8.1607
1547470800000,29.0000,0.0634,10.0185,63.4172,221.1593,0.2867,7.8802
1547474400000,30.2000,0.0664,10.0605,66.4155,221.1166,0.3004,8.5168
1547478000000,30.4000,0.0455,10.0893,45.4661,218.2829,0.2083,8.5225
1547481600000,30.2000,0.0413,10.1154,41.3388,218.7695,0.1890,7.8421
1547485200000,29.8000,0.0546,10.1499,54.5950,221.7026,0.2463,8.2317
1547488800000,30.2000,0.0526,10.1832,52.5825,219.7613,0.2393,8.3802
1547492400000,29.8000,0.0446,10.2114,44.5828,222.1260,0.2007,8.2360
1547496000000,29.0000,0.0457,10.2403,45.6990,218.6922,0.2090,8.5139
1547499600000,28.5000,0.0393,10.2651,39.2576,220.3739,0.1781,8.3249
1547503200000,28.2000,0.0430,10.2924,43.0279,219.5833,0.1960,8.0762
1547506800000,28.0000,0.0572,10.3286,57.2489,222.5345,0.2573,8.3915
1547510400000,27.9000,0.0538,10.3626,53.8442,218.9865,0.2459,7.6389
1547514000000,27.7000,0.0572,10.3988,57.2347,219.9185,0.2603,8.4057
1547517600000,27.3000,0.0531,10.4324,53.1235,218.4685,0.2432,8.3595
1547521200000,26.0000,0.0433,10.4598,43.2995,221.8602,0.1952,8.4639
