timestamp,ambiente_temperature,energy,cost,active_power,voltage,current,internal_temperature
1546412400000,24.5000,0.0372,0.9309,37.1632,219.9847,0.1689,7.5952
1546416000000,24.2000,0.0335,0.9521,33.5373,218.0542,0.1538,8.0952
1546419600000,23.9000,0.0376,0.9759,37.6157,217.8405,0.1727,7.8525
1546423200000,25.6000,0.0481,1.0063,48.1097,217.6605,0.2210,8.1285
1546426800000,27.1000,0.0525,1.0395,52.5230,218.5505,0.2403,7.9536
1546430400000,28.6000,0.0617,1.0785,61.6708,218.3923,0.2824,8.4421
1546434000000,30.5000,0.0564,1.1142,56.4263,220.0740,0.2564,8.0051
1546437600000,30.5000,0.0656,1.1557,65.5981,222.1291,0.2953,8.4842
1546441200000,31.0000,0.0515,1.1883,51.4871,220.8206,0.2332,7.8286
1546444800000,31.2000,0.0558,1.2236,55.8406,221.2943,0.2523,8.4248
1546448400000,31.7000,0.0683,1.2668,68.2517,221.4613,0.3082,8.3614
1546452000000,30.9000,0.0612,1.3055,61.2386,222.0542,0.2758,7.7450
1546455600000,30.6000,0.0499,1.3371,49.9327,219.8048,0.2272,8.4122
1546459200000,29.7000,0.0496,1.3685,49.6239,218.2662,0.2274,8.5037
1546462800000,29.2000,0.0597,1.4062,59.7163,218.3690,0.2735,7.5452
1546466400000,28.3000,0.0557,1.4415,55.7404,220.2133,0.2531,7.8529
1546470000000,27.9000,0.0467,1.4710,46.7276,221.8995,0.2106,8.0470
1546473600000,27.9000,0.0512,1.5035,51.2499,221.7383,0.2311,8.2577
1546477200000,28.1000,0.0406,1.5291,40.5648,219.5831,0.1847,7.8105
1546480800000,28.0000,0.0399,1.5543,39.8624,220.0350,0.1812,7.7488
1546484400000,27.4000,0.0540,1.5885,53.9774,218.9876,0.2465,8.3433
1546488000000,26.7000,0.0507,1.6206,50.7376,218.5056,0.2322,7.9786
1546491600000,26.9000,0.0419,1.6471,41.9008,221.5849,0.1891,8.2534
1546495200000,26.4000,0.0376,1.6708,37.5801,220.3041,0.1706,7.8025
1546498800000,26.7000,0.0555,1.7060,55.5225,221.6449,0.2505,8.3793
1546502400000,26.8000,0.0398,1.7312,39.8453,218.0502,0.1827,8.0780
1546506000000,26.6000,0.0559,1.7665,55.8702,217.9568,0.2563,7.7606
1546509600000,27.0000,0.0494,1.7977,49.3529,218.8668,0.2255,8.2863
1546513200000,29.3000,0.0391,1.8224,39.0703,218.7182,0.1786,8.2239
1546516800000,31.1000,0.0464,1.8518,46.3883,217.6861,0.2131,7.8339
1546520400000,32.7000,0.0572,1.8880,57.2307,221.1136,0.2588,7.8227
1546524000000,36.0000,0.0531,1.9215,53.0639,218.4542,0.2429,8.3392
1546527600000,37.3000,0.0696,1.9656,69.6318,218.0580,0.3193,8.0974
1546531200000,38.3000,0.0804,2.0164,80.4258,220.9769,0.3640,8.0125
1546534800000,39.1000,0.0827,2.0687,82.6733,217.7009,0.3798,7.8222
1546538400000,39.3000,0.0781,2.1181,78.1017,221.4635,0.3527,7.8262
1546542000000,36.1000,0.0516,2.1507,51.5600,222.2393,0.2320,7.9209
1546545600000,33.9000,0.0587,2.1879,58.7498,219.7848,0.2673,8.3572
1546549200000,29.5000,0.0513,2.2203,51.2740,218.6167,0.2345,7.5847
1546552800000,29.0000,0.0539,2.2544,53.9311,220.6962,0.2444,7.8285
1546556400000,27.3000,0.0479,2.2847,47.8941,218.1856,0.2195,7.8760
1546560000000,26.0000,0.0415,2.3110,41.5014,220.9042,0.1879,7.8280
1546563600000,26.4000,0.0558,2.3463,55.8041,218.7803,0.2551,8.2059
1546567200000,25.3000,0.0470,2.3760,46.9628,221.9654,0.2116,8.3272
1546570800000,25.3000,0.0399,2.4012,39.8710,220.7278,0.1806,8.0853
1546574400000,25.4000,0.0458,2.4302,45.8487,220.6286,0.2078,7.5161
1546578000000,25.3000,0.0375,2.4539,37.5101,220.5890,0.1700,8.4503
1546581600000,25.2000,0.0381,2.4780,38.1420,220.0062,0.1734,8.0351
1546585200000,24.6000,0.0483,2.5086,48.3043,222.0583,0.2175,8.4631
1546588800000,24.5000,0.0517,2.5413,51.6553,217.9414,0.2370,8.4149
1546592400000,25.3000,0.0525,2.5745,52.5144,220.9908,0.2376,8.0727
1546596000000,25.1000,0.0363,2.5975,36.3455,220.4164,0.1649,8.2324
1546599600000,25.2000,0.0503,2.6292,50.2568,219.3685,0.2291,7.8222
1546603200000,25.0000,0.0332,2.6502,33.2051,217.5939,0.1526,7.9772
1546606800000,24.4000,0.0498,2.6817,49.7566,217.9514,0.2283,7.4955
1546610400000,25.2000,0.0334,2.7028,33.4111,222.1830,0.1504,8.1002
1546614000000,25.7000,0.0355,2.7253,35.5474,222.1040,0.1600,7.9656
1546617600000,25.4000,0.0554,2.7603,55.3623,221.2827,0.2502,7.5018
1546621200000,25.5000,0.0451,2.7888,45.0537,219.9588,0.2048,8.0772
1546624800000,24.3000,0.0423,2.8156,42.3307,221.4982,0.1911,7.6247
1546628400000,24.2000,0.0464,2.8450,46.4249,218.0898,0.2129,7.6861
1546632000000,24.7000,0.0531,2.8786,53.1176,219.1851,0.2423,7.9777
1546635600000,24.6000,0.0479,2.9089,47.9301,220.3956,0.2175,7.8421
1546639200000,24.2000,0.0343,2.9306,34.2806,221.6676,0.1546,7.5219
1546642800000,24.1000,0.0468,2.9601,46.7566,221.0150,0.2116,8.2646
1546646400000,23.8000,0.0338,2.9815,33.7843,221.9794,0.1522,8.0593
1546650000000,23.5000,0.0486,3.0122,48.5906,222.5169,0.2184,8.1049
1546653600000,23.2000,0.0380,3.0363,37.9738,219.8279,0.1727,8.3729
1546657200000,23.0000,0.0398,3.0615,39.8331,218.6158,0.1822,8.3606
1546660800000,23.1000,0.0443,3.0895,44.2671,220.7530,0.2005,8.4277
1546664400000,23.0000,0.0319,3.1096,31.9031,220.7551,0.1445,7.5578
1546668000000,23.0000,0.0352,3.1319,35.1627,218.9373,0.1606,8.1501
1546671600000,23.0000,0.0477,3.1621,47.7446,221.7900,0.2153,7.9745
1546675200000,23.4000,0.0451,3.1906,45.1347,221.0890,0.2041,8.3131
1546678800000,23.6000,0.0381,3.2147,38.1088,220.7258,0.1727,8.2512
1546682400000,23.7000,0.0430,3.2419,42.9955,219.1607,0.1962,7.7991
1546686000000,24.2000,0.0477,3.2721,47.6852,219.0483,0.2177,8.3158
1546689600000,24.3000,0.0448,3.3004,44.8260,219.1930,0.2045,8.0788
1546693200000,22.9000,0.0447,3.3287,44.6911,218.1271,0.2049,8.4283
1546696800000,23.1000,0.0452,3.3573,45.2049,222.0709,0.2036,7.8122
1546700400000,23.8000,0.0349,3.3794,34.9106,221.9577,0.1573,8.2729
1546704000000,25.1000,0.0549,3.4141,54.9419,220.7598,0.2489,7.8163
1546707600000,24.8000,0.0461,3.4433,46.1236,222.4892,0.2073,7.9547
1546711200000,24.7000,0.0529,3.4767,52.8765,222.3255,0.2378,7.9169
1546714800000,26.2000,0.0486,3.5075,48.5837,219.1977,0.2216,7.9311
1546718400000,24.9000,0.0515,3.5401,51.5324,221.8251,0.2323,7.4500
1546722000000,24.4000,0.0446,3.5683,44.6037,221.5639,0.2013,7.9776
1546725600000,24.3000,0.0449,3.5966,44.8690,219.7627,0.2042,7.7679
1546729200000,24.1000,0.0414,3.6228,41.3899,221.8801,0.1865,8.0295
1546732800000,24.3000,0.0394,3.6477,39.3793,221.1338,0.1781,7.7821
1546736400000,24.1000,0.0353,3.6700,35.2776,221.4255,0.1593,7.5247
1546740000000,24.1000,0.0399,3.6953,39.8503,221.6723,0.1798,7.6044
1546743600000,23.2000,0.0497,3.7267,49.6668,220.6721,0.2251,8.1051
1546747200000,22.8000,0.0457,3.7555,45.6543,218.5062,0.2089,8.1783
1546750800000,22.3000,0.0420,3.7821,42.0036,219.4043,0.1914,8.4056
1546754400000,21.9000,0.0398,3.8073,39.7850,217.9623,0.1825,8.4212
1546758000000,22.0000,0.0316,3.8273,31.6129,218.3569,0.1448,8.0182
1546761600000,22.1000,0.0397,3.8523,39.6549,218.0323,0.1819,8.0578
1546765200000,21.8000,0.0361,3.8752,36.0973,218.9559,0.1649,7.7473
1546768800000,22.6000,0.0467,3.9047,46.6553,218.2222,0.2138,7.8191
1546772400000,23.5000,0.0350,3.9268,34.9611,220.7975,0.1583,8.2703
1546776000000,25.6000,0.0369,3.9501,36.9043,218.3484,0.1690,7.7316
1546779600000,26.9000,0.0373,3.9737,37.2533,218.7807,0.1703,8.3752
1546783200000,27.3000,0.0366,3.9968,36.5804,218.8112,0.1672,7.7459
1546786800000,30.0000,0.0490,4.0279,49.0492,218.8961,0.2241,8.1197
1546790400000,29.6000,0.0414,4.0541,41.4230,218.1308,0.1899,7.6048
1546794000000,29.2000,0.0438,4.0818,43.8401,217.7821,0.2013,8.1735
1546797600000,29.2000,0.0386,4.1062,38.6331,219.5633,0.1760,7.9602
1546801200000,29.8000,0.0574,4.1425,57.3823,218.9548,0.2621,7.4808
1546804800000,28.4000,0.0414,4.1687,41.3629,218.0630,0.1897,7.5987
1546808400000,28.1000,0.0421,4.1953,42.0780,221.1024,0.1903,7.7326
1546812000000,27.0000,0.0465,4.2247,46.5429,222.2486,0.2094,8.2867
1546815600000,26.4000,0.0570,4.2608,57.0385,217.5153,0.2622,8.1969
1546819200000,26.5000,0.0445,4.2890,44.5075,219.7158,0.2026,8.2730
1546822800000,25.1000,0.0443,4.3170,44.2954,221.2221,0.2002,7.7400
1546826400000,24.4000,0.0473,4.3469,47.2536,221.8066,0.2130,7.7420
1546830000000,24.4000,0.0491,4.3779,49.0723,218.7404,0.2243,8.4295
1546833600000,24.5000,0.0410,4.4038,41.0083,220.8488,0.1857,8.0481
1546837200000,24.1000,0.0501,4.4355,50.1269,220.9944,0.2268,8.4394
1546840800000,24.3000,0.0329,4.4563,32.8664,222.0821,0.1480,7.4773
1546844400000,24.6000,0.0342,4.4780,34.2085,218.9592,0.1562,7.4612
1546848000000,25.0000,0.0471,4.5078,47.1336,222.1778,0.2121,8.4326
1546851600000,25.2000,0.0471,4.5376,47.1028,222.1204,0.2121,8.0995
1546855200000,25.3000,0.0553,4.5726,55.3346,218.7776,0.2529,8.4079
1546858800000,27.0000,0.0521,4.6055,52.0672,218.2793,0.2385,8.2874
1546862400000,28.0000,0.0607,4.6439,60.6832,217.7284,0.2787,7.7755
1546866000000,30.5000,0.0631,4.6838,63.1100,221.8821,0.2844,7.5621
1546869600000,31.0000,0.0523,4.7169,52.3352,220.5727,0.2373,7.9630
1546873200000,31.4000,0.0419,4.7434,41.8931,219.4016,0.1909,8.0530
1546876800000,34.9000,0.0616,4.7824,61.6248,218.0027,0.2827,8.3268
1546880400000,33.5000,0.0487,4.8132,48.7323,222.0780,0.2194,8.3995
1546884000000,32.2000,0.0464,4.8425,46.3797,220.8463,0.2100,8.4368
1546887600000,30.6000,0.0521,4.8755,52.0613,220.7318,0.2359,7.7821
1546891200000,30.0000,0.0486,4.9062,48.5897,218.6020,0.2223,8.3928
1546894800000,26.2000,0.0564,4.9419,56.4199,218.1233,0.2587,8.1017
1546898400000,25.7000,0.0381,4.9660,38.0955,218.9332,0.1740,7.9419
1546902000000,25.7000,0.0535,4.9998,53.5422,221.1438,0.2421,7.4695
1546905600000,25.7000,0.0383,5.0241,38.3400,218.6667,0.1753,7.6290
1546909200000,25.6000,0.0456,5.0529,45.6129,221.7673,0.2057,8.2583
1546912800000,27.4000,0.0382,5.0771,38.1968,219.3601,0.1741,8.2431
1546916400000,27.8000,0.0601,5.1151,60.1416,218.2586,0.2756,8.4019
1546920000000,26.7000,0.0553,5.1501,55.3347,221.9552,0.2493,8.0682
1546923600000,25.9000,0.0474,5.1801,47.4206,219.4023,0.2161,8.1405
1546927200000,25.8000,0.0367,5.2034,36.7470,220.3669,0.1668,7.8373
1546930800000,26.2000,0.0464,5.2327,46.3912,217.8289,0.2130,7.9195
1546934400000,25.5000,0.0433,5.2601,43.3043,219.2263,0.1975,7.5870
1546938000000,25.6000,0.0340,5.2816,33.9591,220.8890,0.1537,7.9984
1546941600000,25.9000,0.0403,5.3071,40.3105,217.8703,0.1850,8.4272
1546945200000,27.7000,0.0586,5.3441,58.5654,218.1740,0.2684,8.3438
1546948800000,29.8000,0.0553,5.3791,55.3254,217.9940,0.2538,7.8806
1546952400000,29.0000,0.0564,5.4148,56.3739,220.8354,0.2553,8.4128
1546956000000,29.2000,0.0486,5.4455,48.5649,222.0901,0.2187,8.4841
1546959600000,28.8000,0.0571,5.4816,57.1004,219.9180,0.2596,7.9499
1546963200000,28.9000,0.0465,5.5110,46.4947,218.3765,0.2129,7.9950
1546966800000,29.3000,0.0449,5.5394,44.8719,218.8966,0.2050,8.2050
1546970400000,28.9000,0.0529,5.5729,52.9361,221.8261,0.2386,7.4958
1546974000000,28.4000,0.0522,5.6059,52.2294,220.5807,0.2368,8.3490
1546977600000,27.5000,0.0550,5.6407,54.9717,220.8458,0.2489,7.7742
1546981200000,26.6000,0.0392,5.6654,39.1609,219.6479,0.1783,8.1373
1546984800000,26.4000,0.0397,5.6905,39.6924,217.9589,0.1821,8.1415
1546988400000,26.4000,0.0472,5.7204,47.1933,220.8628,0.2137,7.5852
1546992000000,25.7000,0.0505,5.7523,50.4843,218.3989,0.2312,7.7800
1546995600000,25.4000,0.0454,5.7810,45.3607,220.1180,0.2061,7.5902
1546999200000,24.9000,0.0401,5.8063,40.0586,218.6105,0.1832,8.1679
1547002800000,24.7000,0.0533,5.8401,53.3368,221.3786,0.2409,7.8333
1547006400000,24.0000,0.0340,5.8616,34.0053,221.3585,0.1536,8.4333
1547010000000,23.9000,0.0403,5.8871,40.2941,222.4631,0.1811,8.3384
1547013600000,23.6000,0.0401,5.9124,40.1005,219.2340,0.1829,7.9302
1547017200000,23.5000,0.0330,5.9333,33.0252,219.9777,0.1501,7.8073
1547020800000,23.7000,0.0436,5.9609,43.5921,221.2970,0.1970,8.2711
1547024400000,23.0000,0.0478,5.9911,47.8025,221.3263,0.2160,8.5137
1547028000000,24.9000,0.0535,6.0250,53.5419,218.6424,0.2449,7.5607
1547031600000,26.2000,0.0452,6.0536,45.2292,219.6047,0.2060,7.9116
1547035200000,28.7000,0.0595,6.0912,59.4568,219.3398,0.2711,8.1385
1547038800000,29.0000,0.0520,6.1241,51.9867,222.2612,0.2339,8.4800
1547042400000,28.9000,0.0576,6.1605,57.5862,218.9276,0.2630,7.5965
1547046000000,30.6000,0.0484,6.1911,48.3899,221.5760,0.2184,8.2948
1547049600000,30.6000,0.0524,6.2243,52.4218,218.7476,0.2396,7.7464
1547053200000,31.2000,0.0531,6.2579,53.1204,221.9394,0.2393,7.9215
1547056800000,32.1000,0.0583,6.2947,58.2835,218.4669,0.2668,7.9229
1547060400000,31.2000,0.0446,6.3229,44.5987,220.4882,0.2023,7.9936
1547064000000,30.7000,0.0514,6.3555,51.3956,218.5229,0.2352,8.4177
1547067600000,29.7000,0.0408,6.3813,40.8291,220.0893,0.1855,7.7552
1547071200000,28.8000,0.0471,6.4111,47.0835,219.7341,0.2143,7.5832
1547074800000,28.2000,0.0547,6.4456,54.6887,220.1143,0.2485,7.9261
1547078400000,28.2000,0.0520,6.4785,52.0090,220.5021,0.2359,8.0646
1547082000000,28.2000,0.0462,6.5078,46.2141,218.5199,0.2115,8.0247
1547085600000,27.9000,0.0593,6.5453,59.3298,218.7720,0.2712,7.8366
1547089200000,27.7000,0.0556,6.5804,55.5705,219.3045,0.2534,8.2344
1547092800000,27.5000,0.0378,6.6044,37.8371,220.7520,0.1714,8.0227
1547096400000,27.4000,0.0530,6.6379,53.0310,219.1641,0.2420,8.3646
1547100000000,27.4000,0.0578,6.6745,57.8166,217.7089,0.2656,8.0882
1547103600000,27.2000,0.0458,6.7034,45.7756,219.2934,0.2087,8.3457
1547107200000,27.1000,0.0423,6.7302,42.2546,222.2264,0.1901,7.6458
1547110800000,27.1000,0.0415,6.7564,41.4742,220.8040,0.1878,8.1201
1547114400000,27.3000,0.0521,6.7894,52.1361,221.3912,0.2355,7.9356
1547118000000,28.0000,0.0407,6.8151,40.7250,220.1545,0.1850,7.6280
1547121600000,29.3000,0.0491,6.8462,49.0899,221.1168,0.2220,8.5058
1547125200000,30.4000,0.0407,6.8719,40.6958,222.2848,0.1831,8.3147
1547128800000,31.2000,0.0603,6.9100,60.2817,220.4010,0.2735,7.6770
1547132400000,31.9000,0.0535,6.9439,53.4825,218.0452,0.2453,7.9551
1547136000000,31.3000,0.0628,6.9836,62.7721,218.0868,0.2878,7.6680
1547139600000,31.4000,0.0493,7.0148,49.3416,220.9042,0.2234,7.9843
1547143200000,31.4000,0.0609,7.0533,60.8588,222.1322,0.2740,8.5286
1547146800000,29.9000,0.0577,7.0898,57.7220,218.8675,0.2637,8.5319
1547150400000,28.7000,0.0458,7.1188,45.8068,221.6335,0.2067,8.4428
1547154000000,27.2000,0.0370,7.1421,36.9520,220.6724,0.1675,8.2995
1547157600000,27.9000,0.0459,7.1711,45.8805,219.0721,0.2094,8.5585
1547161200000,28.0000,0.0462,7.2004,46.1863,218.6835,0.2112,7.6658
1547164800000,27.9000,0.0548,7.2350,54.8088,221.2720,0.2477,8.1994
1547168400000,26.8000,0.0374,7.2586,37.3545,220.0339,0.1698,7.6599
1547172000000,25.8000,0.0557,7.2939,55.6815,217.6443,0.2558,7.8319
1547175600000,25.3000,0.0388,7.3184,38.7821,218.9335,0.1771,8.2978
1547179200000,24.4000,0.0504,7.3502,50.3587,221.5081,0.2273,8.2417
1547182800000,24.3000,0.0330,7.3711,33.0013,219.7541,0.1502,8.0430
1547186400000,24.2000,0.0367,7.3944,36.7417,221.1148,0.1662,8.1717
1547190000000,24.3000,0.0477,7.4245,47.6889,217.7519,0.2190,8.5790
1547193600000,23.8000,0.0338,7.4459,33.7953,222.1831,0.1521,8.1926
1547197200000,23.7000,0.0477,7.4761,47.7358,221.7450,0.2153,7.8248
1547200800000,25.2000,0.0522,7.5091,52.1505,220.2764,0.2368,8.0202
1547204400000,28.8000,0.0475,7.5391,47.5207,221.3610,0.2147,8.4046
1547208000000,27.9000,0.0513,7.5716,51.3344,220.1531,0.2332,8.4353
1547211600000,28.9000,0.0449,7.6000,44.9245,218.5309,0.2056,7.6451
1547215200000,29.3000,0.0410,7.6260,41.0131,217.7952,0.1883,7.7300
1547218800000,30.6000,0.0435,7.6535,43.5168,219.3026,0.1984,7.6829
1547222400000,31.2000,0.0526,7.6868,52.6371,219.4307,0.2399,7.7523
1547226000000,31.4000,0.0599,7.7246,59.8505,222.2060,0.2693,7.7853
1547229600000,29.5000,0.0555,7.7597,55.4683,220.6426,0.2514,8.0597
1547233200000,29.0000,0.0567,7.7956,56.7203,222.3797,0.2551,8.0019
1547236800000,28.7000,0.0448,7.8239,44.7503,217.6225,0.2056,7.7857
1547240400000,27.2000,0.0370,7.8473,37.0165,219.4376,0.1687,8.1915
1547244000000,26.6000,0.0419,7.8738,41.8835,218.8208,0.1914,8.1895
1547247600000,26.8000,0.0401,7.8991,40.0856,220.5347,0.1818,7.7152
1547251200000,26.7000,0.0357,7.9217,35.7431,220.3502,0.1622,7.8280
1547254800000,26.4000,0.0556,7.9569,55.6326,221.4870,0.2512,8.0999
1547258400000,26.2000,0.0486,7.9877,48.6477,219.7709,0.2214,8.4344
1547262000000,26.3000,0.0426,8.0146,42.5622,218.3500,0.1949,7.7239
1547265600000,26.1000,0.0501,8.0463,50.0888,217.6096,0.2302,7.9146
1547269200000,25.9000,0.0488,8.0771,48.7558,218.5705,0.2231,7.7254
1547272800000,25.5000,0.0484,8.1077,48.3538,219.4159,0.2204,8.4016
1547276400000,24.8000,0.0475,8.1378,47.5055,219.2368,0.2167,7.6463
1547280000000,24.6000,0.0470,8.1675,47.0343,218.6129,0.2151,7.6533
1547283600000,24.3000,0.0406,8.1932,40.5740,219.7479,0.1846,8.0458
1547287200000,24.6000,0.0350,8.2153,34.9894,219.3416,0.1595,7.7200
1547290800000,25.9000,0.0445,8.2435,44.5403,220.7304,0.2018,8.1245
1547294400000,26.8000,0.0401,8.2688,40.0764,219.6755,0.1824,7.8785
1547298000000,27.0000,0.0469,8.2985,46.9024,219.2555,0.2139,7.6955
1547301600000,28.4000,0.0478,8.3287,47.7818,221.5608,0.2157,7.7001
1547305200000,28.7000,0.0458,8.3577,45.8493,221.8432,0.2067,8.1549
1547308800000,29.2000,0.0621,8.3970,62.0919,220.0495,0.2822,8.4850
1547312400000,29.8000,0.0591,8.4344,59.1339,219.6969,0.2692,8.5604
1547316000000,29.8000,0.0474,8.4644,47.3712,217.9478,0.2174,8.5488
1547319600000,29.6000,0.0461,8.4935,46.1186,220.4499,0.2092,8.4398
1547323200000,28.3000,0.0595,8.5311,59.4701,220.9099,0.2692,7.9231
1547326800000,27.7000,0.0478,8.5614,47.7787,221.4400,0.2158,8.5965
1547330400000,27.4000,0.0499,8.5929,49.9075,218.9673,0.2279,8.5167
1547334000000,27.3000,0.0394,8.6178,39.3523,220.8471,0.1782,7.8935
1547337600000,27.2000,0.0370,8.6412,36.9659,221.4195,0.1669,7.8854
1547341200000,27.1000,0.0533,8.6749,53.3105,221.2176,0.2410,8.5745
1547344800000,26.6000,0.0575,8.7113,57.5064,221.5609,0.2596,8.1041
1547348400000,25.9000,0.0556,8.7464,55.5964,219.1532,0.2537,8.4821
1547352000000,24.5000,0.0336,8.7677,33.5735,219.0101,0.1533,7.7384
1547355600000,24.0000,0.0399,8.7929,39.9191,217.7231,0.1833,7.6430
1547359200000,23.2000,0.0330,8.8138,32.9548,219.1034,0.1504,7.9159
1547362800000,22.6000,0.0424,8.8406,42.3947,219.1682,0.1934,7.6738
1547366400000,22.6000,0.0488,8.8714,48.7600,219.5248,0.2221,7.8477
1547370000000,22.5000,0.0455,8.9002,45.4578,218.5510,0.2080,7.9706
1547373600000,22.9000,0.0479,8.9305,47.8752,220.3280,0.2173,8.3663
1547377200000,23.8000,0.0518,8.9632,51.7976,217.8859,0.2377,8.2924
1547380800000,26.4000,0.0427,8.9902,42.7054,218.0015,0.1959,7.6721
1547384400000,28.5000,0.0421,9.0168,42.0515,221.9842,0.1894,7.7820
1547388000000,30.0000,0.0478,9.0470,47.7518,220.0366,0.2170,8.4162
1547391600000,30.8000,0.0538,9.0810,53.7524,218.7840,0.2457,7.6582
1547395200000,31.0000,0.0449,9.1094,44.8506,220.3158,0.2036,8.1439
1547398800000,31.0000,0.0671,9.1518,67.1041,218.3796,0.3073,7.9626
1547402400000,29.9000,0.0567,9.1877,56.6560,219.1378,0.2585,8.5819
1547406000000,29.1000,0.0590,9.2250,58.9964,221.7209,0.2661,8.2530
1547409600000,28.5000,0.0408,9.2508,40.8165,218.8302,0.1865,7.6437
1547413200000,28.2000,0.0413,9.2770,41.3462,217.9688,0.1897,7.8162
1547416800000,28.1000,0.0547,9.3115,54.6753,222.3361,0.2459,8.3479
1547420400000,26.9000,0.0562,9.3471,56.1562,217.9686,0.2576,8.4298
1547424000000,25.0000,0.0546,9.3816,54.5604,220.2544,0.2477,8.3651
1547427600000,25.4000,0.0424,9.4084,42.3656,222.0598,0.1908,8.4947
1547431200000,24.9000,0.0357,9.4309,35.7085,222.4069,0.1606,7.8260
1547434800000,24.6000,0.0516,9.4636,51.5699,220.2875,0.2341,8.3643
1547438400000,24.6000,0.0360,9.4863,35.9567,219.7805,0.1636,8.2953
1547442000000,24.5000,0.0326,9.5069,32.5581,219.9564,0.1480,8.4362
1547445600000,24.3000,0.0506,9.5389,50.6170,222.4001,0.2276,8.5273
1547449200000,24.3000,0.0381,9.5630,38.1227,222.3587,0.1714,8.0283
1547452800000,24.9000,0.0393,9.5879,39.2779,218.5614,0.1797,8.3822
1547456400000,24.9000,0.0387,9.6123,38.6567,221.1857,0.1748,8.3691
1547460000000,24.2000,0.0341,9.6339,34.1291,218.9184,0.1559,8.4014
1547463600000,26.9000,0.0519,9.6667,51.8896,218.6190,0.2374,8.4717
1547467200000,28.2000,0.0431,9.6940,43.1099,222.1979,0.1940,8.5916
1547470800000,29.0000,0.0553,9.7290,55.3075,221.1274,0.2501,8.4135
1547474400000,30.2000,0.0554,9.7640,55.4242,221.1145,0.2507,7.7674
1547478000000,30.4000,0.0517,9.7967,51.7182,218.2051,0.2370,8.1976
1547481600000,30.2000,0.0475,9.8268,47.5154,218.8107,0.2172,7.7893
1547485200000,29.8000,0.0515,9.8593,51.4781,221.6845,0.2322,7.8548
1547488800000,30.2000,0.0547,9.8939,54.6898,219.8273,0.2488,8.3367
1547492400000,29.8000,0.0523,9.9270,52.2778,222.0526,0.2354,7.9401
1547496000000,29.0000,0.0477,9.9572,47.6716,218.7022,0.2180,8.4947
1547499600000,28.5000,0.0378,9.9811,37.8384,220.2955,0.1718,8.5388
1547503200000,28.2000,0.0570,10.0172,57.0444,219.6277,0.2597,7.7347
1547506800000,28.0000,0.0396,10.0422,39.6285,222.5336,0.1781,8.0572
1547510400000,27.9000,0.0567,10.0781,56.7415,218.9791,0.2591,7.7332
1547514000000,27.7000,0.0529,10.1116,52.9084,219.9580,0.2405,7.9193
1547517600000,27.3000,0.0463,10.1409,46.3054,218.4936,0.2119,7.6593
1547521200000,26.0000,0.0561,10.1763,56.0695,221.8659,0.2527,8.5648
