timestamp,ambiente_temperature,energy,active_power,voltage,current,internal_temperature,cost,status
1578326400000,29.6000,0.0627,62.6800,220.8900,0.2838,8.3231,3.8823,ON
1578330000000,29.2000,0.0614,61.3572,217.6781,0.2819,7.8994,3.9211,ON
1578333600000,29.2000,0.0570,57.0204,221.4445,0.2575,8.3336,3.9572,ON
1578337200000,29.8000,0.0539,53.9129,219.7603,0.2453,8.3899,3.9913,ON
1578340800000,28.4000,0.0469,46.9217,221.0400,0.2123,7.5110,4.0210,ON
1578344400000,28.1000,0.0495,49.5212,221.2100,0.2239,8.1316,4.0523,ON
1578348000000,27.0000,0.0483,48.3272,219.9665,0.2197,8.0133,4.0829,ON
1578351600000,26.4000,0.0542,54.1573,219.8849,0.2463,8.4024,4.1171,ON
1578355200000,26.5000,0.0491,49.1075,219.7979,0.2234,7.6122,4.1482,ON
1578358800000,25.1000,0.0365,36.5185,217.5716,0.1678,8.1152,4.1713,ON
1578362400000,24.4000,0.0448,44.8346,220.6051,0.2032,8.3154,4.1996,ON
1578366000000,24.4000,0.0411,41.0991,217.9047,0.1886,7.8615,4.2256,ON
1578369600000,24.5000,0.0372,37.1506,220.8324,0.1682,7.6067,4.2491,ON
1578373200000,24.1000,0.0409,40.9183,218.9415,0.1869,7.7233,4.2750,ON
1578376800000,24.3000,0.0408,40.8216,217.9922,0.1873,8.2214,4.3008,ON
1578380400000,24.6000,0.0441,44.0723,222.4888,0.1981,7.8940,4.3287,ON
1578384000000,25.0000,0.0367,36.6906,218.9925,0.1675,7.7812,4.3519,ON
1578387600000,25.2000,0.0477,47.6877,219.0368,0.2177,8.3678,4.3821,ON
1578391200000,25.3000,0.0512,51.1923,220.0998,0.2326,8.1621,4.4144,ON
1578394800000,27.0000,0.0448,44.7946,221.2072,0.2025,7.7485,4.4428,ON
1578398400000,28.0000,0.0472,47.1956,220.9268,0.2136,7.8438,4.4726,ON
1578402000000,30.5000,0.0536,53.5830,218.4063,0.2453,7.7871,4.5065,ON
1578405600000,31.0000,0.0407,40.7104,221.5309,0.1838,8.1021,4.5323,ON
1578409200000,31.4000,0.0633,63.3406,219.1607,0.2890,8.2927,4.5723,ON
1578412800000,34.9000,0.0692,69.1965,221.9461,0.3118,7.6036,4.6161,ON
1578416400000,33.5000,0.0688,68.7895,218.0947,0.3154,7.8839,4.6596,ON
1578420000000,32.2000,0.0657,65.6757,218.6816,0.3003,7.9062,4.7011,ON
1578423600000,30.6000,0.0499,49.8922,221.0585,0.2257,7.7525,4.7327,ON
1578427200000,30.0000,0.0630,63.0402,218.8306,0.2881,7.5676,4.7726,ON
1578430800000,26.2000,0.0554,55.4054,220.4205,0.2514,7.8274,4.8076,ON
1578434400000,25.7000,0.0351,35.0579,220.9506,0.1587,7.8266,4.8298,ON
1578438000000,25.7000,0.0412,41.2172,220.1931,0.1872,7.8774,4.8559,ON
1578441600000,25.7000,0.0349,34.8772,222.1274,0.1570,7.6413,4.8779,ON
1578445200000,25.6000,0.0428,42.8199,222.1549,0.1927,7.7702,4.9050,ON
1578448800000,27.4000,0.0497,49.7102,221.7218,0.2242,7.7795,4.9364,ON
1578452400000,27.8000,0.0567,56.7394,218.5270,0.2596,7.7695,4.9723,ON
1578456000000,26.7000,0.0399,39.8767,218.6034,0.1824,7.5541,4.9976,ON
1578459600000,25.9000,0.0370,36.9725,219.1109,0.1687,8.4493,5.0209,ON
1578463200000,25.8000,0.0427,42.6518,217.8571,0.1958,7.5477,5.0479,ON
1578466800000,26.2000,0.0518,51.8247,220.0901,0.2355,7.5298,5.0807,ON
1578470400000,25.5000,0.0440,43.9695,218.0091,0.2017,7.4946,5.1085,ON
1578474000000,25.6000,0.0502,50.2184,217.9460,0.2304,7.9395,5.1403,ON
1578477600000,25.9000,0.0408,40.8158,221.4907,0.1843,7.7038,5.1661,ON
1578481200000,27.7000,0.0491,49.1408,218.2261,0.2252,7.8662,5.1972,ON
1578484800000,29.8000,0.0579,57.9225,221.5689,0.2614,7.8596,5.2338,ON
1578488400000,29.0000,0.0376,37.5565,219.6306,0.1710,8.3481,5.2575,ON
1578492000000,29.2000,0.0476,47.5683,221.0085,0.2152,7.9585,5.2876,ON
1578495600000,28.8000,0.0613,61.3104,219.9151,0.2788,7.5350,5.3264,ON
1578499200000,28.9000,0.0478,47.7868,219.0773,0.2181,7.9113,5.3566,ON
1578502800000,29.3000,0.0391,39.0556,221.6026,0.1762,8.3711,5.3813,ON
1578506400000,28.9000,0.0597,59.6653,218.2813,0.2733,7.6761,5.4191,ON
1578510000000,28.4000,0.0476,47.5723,217.8115,0.2184,7.7599,5.4492,ON
1578513600000,27.5000,0.0420,42.0045,220.9795,0.1901,8.0130,5.4757,ON
1578517200000,26.6000,0.0513,51.3426,219.5958,0.2338,8.4846,5.5082,ON
1578520800000,26.4000,0.0474,47.3612,222.2633,0.2131,8.2763,5.5382,ON
1578524400000,26.4000,0.0370,37.0435,221.9569,0.1669,8.4514,5.5616,ON
1578528000000,25.7000,0.0517,51.7390,221.2586,0.2338,7.6083,5.5943,ON
1578531600000,25.4000,0.0435,43.4997,221.1211,0.1967,8.3480,5.6218,ON
1578535200000,24.9000,0.0336,33.6078,220.6347,0.1523,7.5180,5.6431,ON
1578538800000,24.7000,0.0491,49.1082,222.0696,0.2211,8.2656,5.6741,ON
1578542400000,24.0000,0.0322,32.1887,219.4881,0.1467,7.7572,5.6945,ON
1578546000000,23.9000,0.0444,44.4428,220.0132,0.2020,8.1069,5.7226,ON
1578549600000,23.6000,0.0363,36.3231,218.0340,0.1666,7.9579,5.7456,ON
1578553200000,23.5000,0.0493,49.3190,218.8114,0.2254,8.1394,5.7768,ON
1578556800000,23.7000,0.0488,48.8085,220.6343,0.2212,7.9040,5.8077,ON
1578560400000,23.0000,0.0410,41.0083,221.9525,0.1848,7.8438,5.8336,ON
1578564000000,24.9000,0.0363,36.2554,220.8195,0.1642,8.3677,5.8565,ON
1578567600000,26.2000,0.0360,36.0000,220.0374,0.1636,8.1564,5.8793,ON
1578571200000,28.7000,0.0553,55.3103,220.3666,0.2510,8.5144,5.9143,ON
1578574800000,29.0000,0.0380,37.9926,219.2436,0.1733,8.3610,5.9383,ON
1578578400000,28.9000,0.0387,38.7494,218.5323,0.1773,7.5385,5.9628,ON
1578582000000,30.6000,0.0529,52.9401,219.2355,0.2415,8.5265,5.9963,ON
1578585600000,30.6000,0.0605,60.5204,218.6944,0.2767,8.3423,6.0346,ON
1578589200000,31.2000,0.0630,62.9708,220.1829,0.2860,8.2941,6.0744,ON
1578592800000,32.1000,0.0623,62.2990,221.9673,0.2807,7.7450,6.1138,ON
1578596400000,31.2000,0.0534,53.4107,221.2986,0.2414,7.7362,6.1476,ON
1578600000000,30.7000,0.0523,52.3388,217.6625,0.2405,7.6371,6.1807,ON
1578603600000,29.7000,0.0430,42.9700,219.2290,0.1960,8.0878,6.2079,ON
1578607200000,28.8000,0.0419,41.9151,218.5199,0.1918,8.4240,6.2344,ON
1578610800000,28.2000,0.0551,55.0967,220.3594,0.2500,7.8483,6.2692,ON
1578614400000,28.2000,0.0510,51.0060,220.3483,0.2315,8.4829,6.3015,ON
1578618000000,28.2000,0.0375,37.5190,221.8364,0.1691,8.1994,6.3252,ON
1578621600000,27.9000,0.0415,41.4937,218.2124,0.1902,8.0337,6.3515,ON
1578625200000,27.7000,0.0596,59.5583,221.8011,0.2685,8.0053,6.3891,ON
1578628800000,27.5000,0.0369,36.8597,218.9020,0.1684,7.8033,6.4124,ON
1578632400000,27.4000,0.0525,52.4857,221.8361,0.2366,7.6694,6.4456,ON
1578636000000,27.4000,0.0472,47.1589,221.2156,0.2132,8.4755,6.4755,ON
1578639600000,27.2000,0.0354,35.4264,219.6415,0.1613,7.5851,6.4979,ON
1578643200000,27.1000,0.0447,44.6910,218.4003,0.2046,8.2403,6.5261,ON
1578646800000,27.1000,0.0420,41.9538,221.4684,0.1894,7.9374,6.5527,ON
1578650400000,27.3000,0.0450,45.0229,222.2818,0.2025,8.0950,6.5812,ON
1578654000000,28.0000,0.0491,49.1252,217.6524,0.2257,8.4199,6.6122,ON
1578657600000,29.3000,0.0583,58.3241,218.3367,0.2671,8.2668,6.6491,ON
1578661200000,30.4000,0.0548,54.7888,219.6518,0.2494,8.0071,6.6838,ON
1578664800000,31.2000,0.0454,45.4193,217.9104,0.2084,7.8591,6.7125,ON
1578668400000,31.9000,0.0553,55.3329,218.4991,0.2532,7.9589,6.7475,ON
1578672000000,31.3000,0.0602,60.2402,221.5140,0.2719,8.1850,6.7856,ON
1578675600000,31.4000,0.0572,57.1705,220.3266,0.2595,7.7623,6.8218,ON
1578679200000,31.4000,0.0663,66.3204,219.2163,0.3025,8.1851,6.8637,ON
1578682800000,29.9000,0.0457,45.6851,220.8956,0.2068,7.9019,6.8926,ON
1578686400000,28.7000,0.0448,44.8432,222.5073,0.2015,8.5179,6.9210,ON
1578690000000,27.2000,0.0362,36.1596,218.1145,0.1658,7.8837,6.9438,ON
1578693600000,27.9000,0.0395,39.4796,217.8804,0.1812,8.2661,6.9688,ON
1578697200000,28.0000,0.0445,44.5470,222.4972,0.2002,8.4845,6.9970,ON
1578700800000,27.9000,0.0376,37.6486,219.9796,0.1711,8.5524,7.0208,ON
1578704400000,26.8000,0.0453,45.2685,218.2670,0.2074,7.6202,7.0494,ON
1578708000000,25.8000,0.0510,50.9771,222.3428,0.2293,8.5583,7.0817,ON
1578711600000,25.3000,0.0441,44.0628,219.5235,0.2007,7.8018,7.1095,ON
1578715200000,24.4000,0.0382,38.1544,221.1977,0.1725,8.0630,7.1337,ON
1578718800000,24.3000,0.0377,37.7314,218.5640,0.1726,7.6490,7.1575,ON
1578722400000,24.2000,0.0329,32.9112,220.1643,0.1495,7.8638,7.1783,ON
1578726000000,24.3000,0.0453,45.2536,221.8161,0.2040,8.0366,7.2070,ON
1578729600000,23.8000,0.0476,47.6149,218.4656,0.2180,7.8530,7.2371,ON
1578733200000,23.7000,0.0339,33.9247,217.9357,0.1557,7.7678,7.2585,ON
1578736800000,25.2000,0.0337,33.6621,219.3224,0.1535,8.1427,7.2798,ON
1578740400000,28.8000,0.0493,49.3291,221.8715,0.2223,8.0805,7.3110,ON
1578744000000,27.9000,0.0562,56.1557,220.5242,0.2546,7.7782,7.3465,ON
1578747600000,28.9000,0.0435,43.4520,219.8115,0.1977,8.1921,7.3740,ON
1578751200000,29.3000,0.0420,42.0339,222.1553,0.1892,7.7627,7.4006,ON
1578754800000,30.6000,0.0563,56.2981,218.9303,0.2572,7.7070,7.4362,ON
1578758400000,31.2000,0.0457,45.6893,217.6998,0.2099,7.8666,7.4651,ON
1578762000000,31.4000,0.0606,60.5537,220.4482,0.2747,8.0095,7.5034,ON
1578765600000,29.5000,0.0395,39.4880,220.5846,0.1790,8.0777,7.5284,ON
1578769200000,29.0000,0.0446,44.6254,219.1894,0.2036,8.0639,7.5566,ON
1578772800000,28.7000,0.0436,43.5762,219.4929,0.1985,8.0053,7.5842,ON
1578776400000,27.2000,0.0570,57.0323,220.2699,0.2589,8.4844,7.6203,ON
1578780000000,26.6000,0.0449,44.9175,219.9840,0.2042,7.9786,7.6487,ON
1578783600000,26.8000,0.0552,55.2146,218.6013,0.2526,8.3383,7.6836,ON
1578787200000,26.7000,0.0486,48.6018,218.7994,0.2221,8.4027,7.7143,ON
1578790800000,26.4000,0.0531,53.0513,218.1060,0.2432,8.3120,7.7479,ON
1578794400000,26.2000,0.0477,47.7013,221.9329,0.2149,7.7320,7.7781,ON
1578798000000,26.3000,0.0357,35.6876,222.2405,0.1606,8.4006,7.8006,ON
1578801600000,26.1000,0.0532,53.1569,217.7393,0.2441,7.6572,7.8342,ON
1578805200000,25.9000,0.0395,39.4655,218.6043,0.1805,7.6920,7.8592,ON
1578808800000,25.5000,0.0522,52.2097,218.2968,0.2392,8.5511,7.8922,ON
1578812400000,24.8000,0.0322,32.2081,219.4957,0.1467,7.6413,7.9126,ON
1578816000000,24.6000,0.0414,41.4261,217.7142,0.1903,7.9692,7.9388,ON
1578819600000,24.3000,0.0368,36.7812,218.6115,0.1682,8.0572,7.9621,ON
1578823200000,24.6000,0.0415,41.5015,218.0068,0.1904,8.0359,7.9883,ON
1578826800000,25.9000,0.0547,54.7226,222.1794,0.2463,8.1259,8.0229,ON
1578830400000,26.8000,0.0432,43.2411,220.6401,0.1960,8.0386,8.0503,ON
1578834000000,27.0000,0.0563,56.2838,218.1142,0.2580,8.3498,8.0859,ON
1578837600000,28.4000,0.0561,56.0925,221.7732,0.2529,8.6123,8.1214,ON
1578841200000,28.7000,0.0411,41.1218,222.2176,0.1851,8.3082,8.1474,ON
1578844800000,29.2000,0.0607,60.6954,220.4030,0.2754,8.1912,8.1858,ON
1578848400000,29.8000,0.0623,62.2503,218.0275,0.2855,7.7461,8.2251,ON
1578852000000,29.8000,0.0540,53.9661,222.3076,0.2428,8.4359,8.2593,ON
1578855600000,29.6000,0.0538,53.7985,217.7271,0.2471,7.6909,8.2933,ON
1578859200000,28.3000,0.0585,58.4787,220.1376,0.2656,7.9713,8.3303,ON
1578862800000,27.7000,0.0590,58.9856,219.9437,0.2682,8.5659,8.3676,ON
1578866400000,27.4000,0.0451,45.1081,220.7227,0.2044,7.8850,8.3961,ON
1578870000000,27.3000,0.0372,37.1641,222.1599,0.1673,8.5832,8.4196,ON
1578873600000,27.2000,0.0433,43.3188,222.3524,0.1948,7.8834,8.4470,ON
1578877200000,27.1000,0.0371,37.1229,220.9925,0.1680,8.3252,8.4705,ON
1578880800000,26.6000,0.0542,54.1957,222.2801,0.2438,8.3040,8.5048,ON
1578884400000,25.9000,0.0348,34.8130,219.9321,0.1583,7.6359,8.5268,ON
1578888000000,24.5000,0.0367,36.6651,218.2073,0.1680,7.7805,8.5500,ON
1578891600000,24.0000,0.0415,41.5115,218.4535,0.1900,8.2193,8.5762,ON
1578895200000,23.2000,0.0406,40.6379,217.8661,0.1865,8.1252,8.6019,ON
1578898800000,22.6000,0.0303,30.3396,220.0876,0.1379,7.9187,8.6211,ON
1578902400000,22.6000,0.0405,40.4900,220.8419,0.1833,7.6637,8.6467,ON
1578906000000,22.5000,0.0482,48.1672,217.9252,0.2210,8.2049,8.6772,ON
1578909600000,22.9000,0.0424,42.3660,218.0927,0.1943,8.6136,8.7040,ON
1578913200000,23.8000,0.0412,41.1893,219.3100,0.1878,7.8479,8.7301,ON
1578916800000,26.4000,0.0362,36.1703,218.3855,0.1656,8.2409,8.7529,ON
1578920400000,28.5000,0.0446,44.6148,218.6836,0.2040,8.2152,8.7811,ON
1578924000000,30.0000,0.0516,51.5741,219.9425,0.2345,8.2945,8.8138,ON
1578927600000,30.8000,0.0489,48.9429,221.2311,0.2212,8.1380,8.8447,ON
1578931200000,31.0000,0.0647,64.6727,218.6871,0.2957,7.6296,8.8856,ON
1578934800000,31.0000,0.0659,65.8618,220.9831,0.2980,8.4043,8.9273,ON
1578938400000,29.9000,0.0618,61.8258,220.9703,0.2798,8.6079,8.9664,ON
1578942000000,29.1000,0.0489,48.9168,221.2994,0.2210,8.1345,8.9973,ON
1578945600000,28.5000,0.0503,50.3225,217.7035,0.2312,8.1385,9.0292,ON
1578949200000,28.2000,0.0535,53.4879,217.9136,0.2455,8.2307,9.0630,ON
1578952800000,28.1000,0.0383,38.2675,219.8143,0.1741,8.5189,9.0872,ON
1578956400000,26.9000,0.0352,35.2359,217.6760,0.1619,8.4042,9.1095,ON
1578960000000,25.0000,0.0487,48.7028,220.7133,0.2207,7.9401,9.1403,ON
1578963600000,25.4000,0.0422,42.2213,219.4880,0.1924,7.9455,9.1670,ON
1578967200000,24.9000,0.0527,52.7067,220.5325,0.2390,7.9988,9.2003,ON
1578970800000,24.6000,0.0444,44.3833,219.1790,0.2025,8.4703,9.2284,ON
1578974400000,24.6000,0.0496,49.5893,220.1857,0.2252,7.6836,9.2598,ON
